Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786607046,100,,Aggregated,24.800000,0.000000,38,53,66,81,180,280,500,1200,1200,1200,1200,726,0,38,85.13872058954468,9.495611999227549,1172.1091769995837,891.2920110192838
1786607047,100,,Aggregated,24.800000,0.000000,37,52,66,79,180,280,500,1200,1200,1200,1200,747,0,37,83.75379262918966,9.495611999227549,1172.1091769995837,890.2168674698795
1786607048,100,,Aggregated,25.300000,0.000000,37,51,66,78,170,280,490,1200,1200,1200,1200,775,0,37,81.82814878969023,9.495611999227549,1172.1091769995837,904.2477419354839
1786607049,100,,Aggregated,23.800000,0.000000,36,51,65,77,170,280,490,1200,1200,1200,1200,796,0,36,80.4484684309139,9.495611999227549,1172.1091769995837,916.929648241206
1786607050,100,,Aggregated,24.500000,0.000000,35,49,64,75,170,280,490,1200,1200,1200,1200,818,0,35,78.7293756797168,9.110598999541253,1172.1091769995837,914.1711491442543
1786607051,100,,Aggregated,23.900000,0.000000,35,48,62,73,160,280,490,1200,1200,1200,1200,848,0,35,76.88297014270009,9.110598999541253,1172.1091769995837,916.1485849056604
1786607052,100,,Aggregated,23.300000,0.000000,34,47,61,72,160,280,490,1200,1200,1200,1200,866,0,34,75.65151524481703,9.110598999541253,1172.1091769995837,917.785219399538
1786607053,100,,Aggregated,23.900000,0.000000,34,47,60,71,150,270,490,1200,1200,1200,1200,894,0,34,74.1255892035978,9.110598999541253,1172.1091769995837,921.5883668903803
1786607054,100,,Aggregated,22.900000,0.000000,34,45,59,69,150,270,490,1000,1200,1200,1200,916,0,34,72.75700957316235,9.110598999541253,1172.1091769995837,933.646288209607
1786607055,100,,Aggregated,23.200000,0.000000,33,44,59,68,150,270,490,1000,1200,1200,1200,945,0,33,71.30032753123453,9.110598999541253,1172.1091769995837,931.0603174603175
1786607056,100,,Aggregated,23.700000,0.000000,33,44,59,68,150,270,480,1000,1200,1200,1200,963,0,33,71.73808411736006,9.110598999541253,1172.1091769995837,929.9335410176532
1786607057,100,,Aggregated,23.600000,0.000000,33,45,59,71,160,280,490,1000,1200,1200,1200,982,0,33,73.84971151325507,9.110598999541253,1172.1091769995837,937.0040733197555
1786607058,100,,Aggregated,23.700000,0.000000,33,44,59,69,160,280,490,1000,1200,1200,1200,1005,0,33,72.60840842886932,9.110598999541253,1172.1091769995837,935.6119402985074
1786607059,100,,Aggregated,24.000000,0.000000,32,43,58,68,150,280,490,1000,1200,1200,1200,1023,0,32,71.58504533335277,9.110598999541253,1172.1091769995837,945.3900293255132
1786607060,100,,Aggregated,22.700000,0.000000,31,42,57,66,150,280,480,1000,1200,1200,1200,1051,0,31,70.08959146339157,9.110598999541253,1172.1091769995837,939.3872502378687
1786607061,100,,Aggregated,22.500000,0.000000,30,41,55,66,150,280,480,1000,1200,1200,1200,1077,0,30,68.86468643549162,8.538341000530636,1172.1091769995837,933.3519034354689
1786607062,100,,Aggregated,23.300000,0.000000,30,41,54,65,140,270,470,610,1200,1200,1200,1102,0,30,67.75977681671976,8.538341000530636,1172.1091769995837,932.4954627949184
1786607063,100,,Aggregated,22.500000,0.000000,29,40,53,64,130,270,470,610,1200,1200,1200,1133,0,29,66.38193526569357,8.538341000530636,1172.1091769995837,928.7255075022065
1786607064,100,,Aggregated,23.600000,0.000000,29,40,53,63,130,270,470,610,1200,1200,1200,1146,0,29,65.83481578624058,8.538341000530636,1172.1091769995837,933.8080279232112
1786607065,100,,Aggregated,23.600000,0.000000,29,39,52,62,120,270,470,610,1200,1200,1200,1172,0,29,64.82555207596194,8.538341000530636,1172.1091769995837,936.0102389078498
1786607066,100,,Aggregated,22.900000,0.000000,28,39,51,61,120,270,470,610,1200,1200,1200,1191,0,28,64.05517952059164,8.538341000530636,1172.1091769995837,936.1158690176322
1786607067,100,,Aggregated,22.600000,0.000000,28,38,50,60,120,270,470,600,1200,1200,1200,1217,0,28,63.063279760904386,8.538341000530636,1172.1091769995837,941.8586688578472
1786607068,100,,Aggregated,22.200000,0.000000,27,38,50,59,120,270,470,600,1200,1200,1200,1238,0,27,62.40151542569712,8.538341000530636,1172.1091769995837,938.5476575121163
1786607069,100,,Aggregated,23.100000,0.000000,27,38,49,59,120,260,450,600,1200,1200,1200,1260,0,27,61.741621880166406,8.538341000530636,1172.1091769995837,945.2444444444444
1786607070,100,,Aggregated,23.600000,0.000000,27,37,49,59,110,260,450,600,1200,1200,1200,1289,0,27,60.99530677967934,8.538341000530636,1172.1091769995837,950.0201706749418
1786607071,100,,Aggregated,23.300000,0.000000,27,37,48,58,110,260,430,530,1200,1200,1200,1313,0,27,60.29122281416805,8.538341000530636,1172.1091769995837,949.7060167555217
1786607072,100,,Aggregated,23.400000,0.000000,27,37,48,57,100,260,430,530,1200,1200,1200,1343,0,27,59.61372596649535,8.538341000530636,1172.1091769995837,953.487714072971
1786607073,100,,Aggregated,23.400000,0.000000,27,37,48,57,100,250,410,530,1200,1200,1200,1367,0,27,59.19974996196563,8.538341000530636,1172.1091769995837,959.6620336503291
1786607074,100,,Aggregated,23.500000,0.000000,27,37,48,58,100,250,410,530,1200,1200,1200,1393,0,27,58.944901409909846,8.538341000530636,1172.1091769995837,962.6360373295047
1786607075,100,,Aggregated,23.400000,0.000000,27,37,48,58,100,250,400,510,1200,1200,1200,1417,0,27,58.64423785463201,8.538341000530636,1172.1091769995837,963.7078334509528
